ID,InstallYear,Diameter,Length,Material,ExpBreak (Target),Age2018
21744,1930,6,615.07,3,1,88
20334,1930,8,954.22,3,1,88
19489,1930,8,598.96,3,1,88
19489,1930,8,598.96,3,1,88
22653,1930,6,976.11,3,1,88
22668,1930,6,307.65,3,1,88
22797,1930,6,606.88,3,1,88
22797,1930,6,606.88,3,1,88
28698,1930,6,293.89,3,1,88
22066,1930,6,174.25,3,1,88
36964,1930,8,361.45,3,1,88
28410,1930,6,527.49,3,1,88
28435,1930,6,419,3,1,88
37774,1930,6,558.99,3,1,88
37774,1930,6,558.99,3,1,88
37022,1930,6,302.02,3,1,88
37115,1930,6,797.04,3,1,88
31925,1930,8,350.37,3,1,88
31925,1930,8,350.37,3,1,88
41572,1930,6,292.9,3,1,88
32251,1930,6,447.56,3,1,88
32251,1930,6,447.56,3,1,88
21821,1927,24,633.97,3,1,91
21821,1927,24,633.97,3,1,91
21821,1927,24,633.97,3,1,91
1569,1923,6,244.17,3,1,95
17781,1923,6,445.88,3,1,95
17818,1923,12,392.18,3,1,95
24311,1923,6,408.93,3,1,95
24354,1923,6,554.48,3,1,95
28528,1923,6,382.76,3,1,95
10601,1923,8,342.56,3,1,95
10602,1923,8,224.79,3,1,95
3136,1923,6,265.07,3,1,95
3139,1923,6,273.19,3,1,95
5420,1923,12,234.74,3,1,95
5430,1923,6,353.45,3,1,95
5448,1923,12,473.8,3,1,95
5541,1923,6,340.02,3,1,95
5543,1923,12,268.29,3,1,95
5594,1923,8,295.07,3,1,95
11201,1923,20,2391.23,3,1,95
11286,1923,6,324.18,3,1,95
29045,1923,6,316.22,3,1,95
6912,1923,12,296.57,3,1,95
6920,1923,12,415.73,3,1,95
6037,1923,6,674.97,3,1,95
6037,1923,6,674.97,3,1,95
6037,1923,6,674.97,3,1,95
6037,1923,6,674.97,3,1,95
26890,1923,6,385.5,3,1,95
26914,1923,16,413.6,3,1,95
26939,1923,6,443.5,3,1,95
29134,1923,4,596.17,3,1,95
29208,1923,8,452.84,3,1,95
29211,1923,8,306.07,3,1,95
6159,1923,6,1129.76,3,1,95
26558,1923,6,401.32,3,1,95
11366,1923,8,430.96,3,1,95
11455,1923,8,310.07,3,1,95
11470,1923,6,310.75,3,1,95
24832,1923,4,718.76,3,1,95
24841,1923,6,398.21,3,1,95
24870,1923,6,704.59,3,1,95
24958,1923,6,379.34,3,1,95
26025,1923,8,646.53,3,1,95
26025,1923,8,646.53,3,1,95
26052,1923,4,262.15,3,1,95
10322,1923,6,451.55,3,1,95
11027,1923,6,53.4,3,1,95
11050,1923,6,453.14,3,1,95
26105,1923,6,279.44,3,1,95
26105,1923,6,279.44,3,1,95
26105,1923,6,279.44,3,1,95
26105,1923,6,279.44,3,1,95
26108,1923,6,461.29,3,1,95
26111,1923,6,753.43,3,1,95
26111,1923,6,753.43,3,1,95
26111,1923,6,753.43,3,1,95
26123,1923,12,308.66,3,1,95
6628,1923,8,582.86,3,1,95
6636,1923,6,360.28,3,1,95
30567,1923,6,306.82,3,1,95
25502,1923,12,435.55,3,1,95
25590,1923,6,404.96,3,1,95
25603,1923,6,289.52,3,1,95
24539,1923,6,588.89,3,1,95
24539,1923,6,588.89,3,1,95
34420,1923,6,425.59,3,1,95
34420,1923,6,425.59,3,1,95
25070,1923,6,645.45,3,1,95
25153,1923,6,445.6,3,1,95
26656,1923,6,151.12,3,1,95
29496,1923,6,608.49,3,1,95
26235,1923,6,265.2,3,1,95
26267,1923,8,306.42,3,1,95
26267,1923,8,306.42,3,1,95
37449,1923,8,314.88,3,1,95
28635,1923,8,282.71,3,1,95
28653,1923,6,370.4,3,1,95
28654,1923,6,536.89,3,1,95
24811,1923,6,302.45,3,1,95
25917,1923,4,498.41,3,1,95
29314,1923,6,440.8,3,1,95
29314,1923,6,440.8,3,1,95
29364,1923,6,377.61,3,1,95
36911,1923,6,401.92,3,1,95
25303,1923,8,241.27,3,1,95
25376,1923,6,259.81,3,1,95
25382,1923,6,331.53,3,1,95
25382,1923,6,331.53,3,1,95
28436,1923,6,221.48,3,1,95
28436,1923,6,221.48,3,1,95
30784,1923,8,61.79,3,1,95
31683,1923,6,334.26,3,1,95
38929,1923,4,444.86,3,1,95
38936,1923,12,93.97,3,1,95
38955,1923,8,402.38,3,1,95
37782,1923,12,253.84,3,1,95
36990,1923,8,183.78,3,1,95
37111,1923,6,509.79,3,1,95
37121,1923,8,324.73,3,1,95
36515,1923,6,299.13,3,1,95
31065,1923,6,183.53,3,1,95
37903,1923,6,514.18,3,1,95
37220,1923,6,494.03,3,1,95
37220,1923,6,494.03,3,1,95
37241,1923,6,230.3,3,1,95
37406,1923,8,537.53,3,1,95
37410,1923,8,295.92,3,1,95
31341,1923,6,348.48,3,1,95
31345,1923,6,49.48,3,1,95
11335,1915,8,9.98,3,1,103
37029,1915,8,19.35,3,1,103
1577,1997,2,585.03,12,1,21
28808,1995,2,412.61,6,1,23
28808,1995,2,412.61,6,1,23
28808,1995,2,412.61,6,1,23
28808,1995,2,412.61,6,1,23
28703,1995,2,168.28,14,1,23
42986,1992,2,122.4,8,1,26
42987,1992,1.5,73.79,8,1,26
13986,1986,4,1123.21,4,1,32
14097,1975,2,168.07,6,1,43
13969,1974,2,656.28,6,1,44
5227,1965,2,627.27,14,1,53
9945,1956,2,263.9,14,1,62
9945,1956,2,263.9,14,1,62
22163,1956,2,263.48,14,1,62
40147,1956,2,384.4,14,1,62
40175,1956,4,603.74,0,1,62
17147,1955,4,227.87,0,1,63
17148,1955,4,505.78,0,1,63
3748,1955,2,496.73,14,1,63
1654,1955,4,1377.15,0,1,63
31812,1955,2,229.12,14,1,63
31812,1955,2,229.12,14,1,63
31812,1955,2,229.12,14,1,63
19779,1954,4,503.12,3,1,64
19798,1954,4,660.45,3,1,64
28580,1945,2,196.61,14,1,73
29214,1945,2,398.6,14,1,73
28971,1945,2,652.55,14,1,73
22698,1945,2,210.5,14,1,73
22698,1945,2,210.5,14,1,73
25747,1945,2,192.95,14,1,73
34853,1945,4,1708.92,3,1,73
39031,1945,2,815.28,14,1,73
39031,1945,2,815.28,14,1,73
39851,1945,2,941.71,14,1,73
6885,1944,6,369.37,3,1,74
1879,1944,4,291.05,3,1,74
6041,1944,6,222.7,3,1,74
29167,1944,2,304.25,14,1,74
6044,1944,6,342.37,3,1,74
28714,1930,12,586.23,3,1,88
35977,1925,2,577.69,14,1,93
35356,2014,4,18,12,1,4
35963,2014,24,641.46,6,1,4
40333,2011,8,4.82,12,1,7
11533,2008,6,335.8,12,1,10
14254,2006,8,344.78,12,1,12
14254,2006,8,344.78,12,1,12
42231,2005,12,153.67,12,1,13
14431,1999,8,833.53,12,1,19
29918,1999,12,125.74,12,1,19
17289,1998,8,18,12,1,20
9873,1998,12,294.3,12,1,20
37843,1996,8,533.46,6,1,22
14420,1995,8,196.12,12,1,23
14420,1995,8,196.12,12,1,23
14826,1995,8,775.68,12,1,23
9592,1995,12,416.45,12,1,23
1926,1994,12,26.58,12,1,24
4518,1993,8,97.31,12,1,25
16667,1993,8,582.37,12,1,25
8147,1991,12,270.12,6,1,27
40703,1988,20,1084.82,6,1,30
15809,1986,8,632.72,12,1,32
34827,1986,8,248.83,6,1,32
3065,1985,8,187.63,6,1,33
10034,1985,8,297.63,6,1,33
10072,1985,4,454.73,6,1,33
39853,1985,8,675.63,6,1,33
39853,1985,8,675.63,6,1,33
36548,1985,8,270.78,12,1,33
16767,1984,4,195.36,6,1,34
17051,1981,8,159.37,6,1,37
10462,1980,8,319.26,6,1,38
5076,1978,8,516.57,6,1,40
13929,1978,8,18,6,1,40
21780,1976,6,615.94,6,1,42
4002,1975,12,596.89,6,1,43
13959,1974,12,494.19,6,1,44
13017,1974,12,1082.42,6,1,44
10152,1974,6,265.29,6,1,44
15613,1974,12,941.03,6,1,44
13056,1973,12,1442.07,6,1,45
39155,1973,12,863.25,6,1,45
1481,1972,6,408.54,6,1,46
17011,1972,6,697.34,6,1,46
11359,1972,8,656.85,6,1,46
31937,1972,36,454.42,4,1,46
22314,1971,24,1084.25,6,1,47
23480,1971,6,160.11,6,1,47
22283,1970,16,521.05,3,1,48
40878,1970,12,675.75,6,1,48
20286,1969,8,916.54,3,1,49
9906,1967,12,29.98,0,1,51
16883,1967,12,746.37,3,1,51
5602,1967,16,1380.24,3,1,51
13917,1967,8,121.07,3,1,51
13948,1967,8,1008,3,1,51
13136,1967,12,970.23,6,1,51
13330,1967,4,299.27,3,1,51
41711,1967,6,611.13,3,1,51
22118,1967,4,316.02,3,1,51
3389,1966,6,553.56,3,1,52
16777,1966,6,466.88,3,1,52
37569,1966,6,305.61,3,1,52
3924,1965,12,65.41,3,1,53
15473,1965,16,1774.04,3,1,53
1403,1964,12,1034.22,3,1,54
19760,1964,4,752.37,3,1,54
11444,1964,6,164.97,3,1,54
20156,1964,6,667.2,3,1,54
40954,1964,6,566.73,3,1,54
23489,1964,6,311.75,3,1,54
11986,1963,6,1434.61,3,1,55
11638,1963,4,1385.21,0,1,55
11638,1963,4,1385.21,0,1,55
8556,1962,12,262.25,3,1,56
18543,1962,8,3272.73,3,1,56
39604,1962,8,624.28,3,1,56
39675,1962,8,1713.59,3,1,56
16824,1961,6,279.32,3,1,57
16863,1961,6,423.23,3,1,57
16863,1961,6,423.23,3,1,57
16863,1961,6,423.23,3,1,57
10133,1961,6,682.55,3,1,57
20647,1960,24,783.19,3,1,58
31862,1960,4,203.15,3,1,58
1450,1956,6,626.89,3,1,62
17959,1956,6,3087.45,3,1,62
17959,1956,6,3087.45,3,1,62
3900,1956,6,1266.44,3,1,62
2161,1956,6,446.91,3,1,62
4491,1956,6,302.49,3,1,62
16937,1956,4,625.04,3,1,62
17069,1956,4,1696.39,0,1,62
17069,1956,4,1696.39,0,1,62
4174,1956,20,274.72,3,1,62
11313,1956,8,13.08,3,1,62
11972,1956,6,239.9,3,1,62
8783,1956,6,492.37,3,1,62
20367,1956,6,318.5,3,1,62
24034,1956,6,449.03,3,1,62
24034,1956,6,449.03,3,1,62
37558,1956,4,196.08,3,1,62
19707,1956,6,812.42,3,1,62
18754,1956,6,703.35,3,1,62
23518,1956,8,658.35,3,1,62
38759,1956,6,84.64,3,1,62
34694,1956,6,317.2,3,1,62
37104,1956,6,240,3,1,62
34798,1956,6,27.36,3,1,62
38051,1956,6,288.91,3,1,62
38547,1956,6,257.73,3,1,62
2794,1955,8,145.96,3,1,63
3815,1955,4,333.45,0,1,63
4441,1955,6,113.87,3,1,63
43211,1955,4,666.38,0,1,63
43220,1955,4,1367.93,0,1,63
43220,1955,4,1367.93,0,1,63
43271,1955,4,1298.49,0,1,63
37114,1955,6,360.5,3,1,63
37279,1955,8,494.01,3,1,63
8323,1954,6,628.99,3,1,64
5247,1954,6,406.87,3,1,64
11309,1954,6,362.97,3,1,64
8834,1954,6,542.72,3,1,64
12771,1954,6,404.97,3,1,64
19983,1954,6,307.43,3,1,64
34519,1954,6,230.44,3,1,64
22623,1954,6,322.46,3,1,64
22623,1954,6,322.46,3,1,64
40009,1954,6,747.57,3,1,64
40009,1954,6,747.57,3,1,64
40676,1954,6,617.27,3,1,64
40676,1954,6,617.27,3,1,64
5217,1945,6,23.89,3,1,73
9584,1945,12,1089.45,14,1,73
2926,1944,24,2747.71,3,1,74
28541,1944,6,762.64,3,1,74
3784,1944,4,1307.76,3,1,74
5113,1944,6,313.92,3,1,74
5113,1944,6,313.92,3,1,74
8009,1944,6,404.36,3,1,74
25000,1944,6,744.17,3,1,74
10297,1944,6,521.58,3,1,74
21629,1944,8,308.46,3,1,74
18152,1944,6,287.25,3,1,74
22402,1944,6,250.32,3,1,74
41709,1944,6,316.82,3,1,74
34459,1944,6,774.18,3,1,74
34459,1944,6,774.18,3,1,74
24109,1944,4,57.88,3,1,74
36976,1944,6,347.44,3,1,74
28370,1944,6,740.28,3,1,74
28477,1944,6,209.99,3,1,74
28477,1944,6,209.99,3,1,74
28480,1944,6,199.66,3,1,74
28480,1944,6,199.66,3,1,74
28480,1944,6,199.66,3,1,74
38899,1944,6,328.6,3,1,74
37113,1944,6,397.33,3,1,74
37113,1944,6,397.33,3,1,74
32091,1944,4,541.57,3,1,74
32164,1944,6,684.75,3,1,74
32164,1944,6,684.75,3,1,74
40118,1944,6,393.44,3,1,74
6737,1930,6,274.51,3,1,88
6851,1930,8,371.55,3,1,88
6966,1930,6,247.8,3,1,88
6079,1930,8,273.61,3,1,88
11471,1930,6,454.73,3,1,88
11525,1930,12,852.06,3,1,88
6328,1930,8,469.86,3,1,88
21557,1930,6,611.23,3,1,88
6658,1930,6,503.45,3,1,88
19263,1930,8,393.73,3,1,88
21873,1930,8,1186.74,3,1,88
21873,1930,8,1186.74,3,1,88
19462,1930,8,488.9,3,1,88
19466,1930,8,533.94,3,1,88
19466,1930,8,533.94,3,1,88
19489,1930,8,598.96,3,1,88
19493,1930,8,206.49,3,1,88
19496,1930,8,379.51,3,1,88
22797,1930,6,606.88,3,1,88
36964,1930,8,361.45,3,1,88
37774,1930,6,558.99,3,1,88
37774,1930,6,558.99,3,1,88
37023,1930,6,360.52,3,1,88
37023,1930,6,360.52,3,1,88
10268,1925,6,24.32,3,1,93
22717,1925,6,22.17,3,1,93
2885,1923,6,319.04,3,1,95
3848,1923,8,348.57,3,1,95
24354,1923,6,554.48,3,1,95
24354,1923,6,554.48,3,1,95
15445,1923,12,541.75,3,1,95
10601,1923,8,342.56,3,1,95
10601,1923,8,342.56,3,1,95
10602,1923,8,224.79,3,1,95
10602,1923,8,224.79,3,1,95
10642,1923,10,509.59,3,1,95
39405,1923,6,33.51,3,1,95
3101,1923,8,211.54,3,1,95
11271,1923,8,408,3,1,95
29033,1923,6,275.24,3,1,95
29033,1923,6,275.24,3,1,95
29036,1923,6,495.29,3,1,95
29043,1923,6,324.68,3,1,95
22311,1923,8,501.45,3,1,95
22311,1923,8,501.45,3,1,95
6025,1923,6,287.76,3,1,95
26902,1923,6,372.84,3,1,95
26943,1923,4,631.29,3,1,95
27036,1923,6,300.83,3,1,95
29123,1923,6,408.49,3,1,95
29211,1923,8,306.07,3,1,95
29211,1923,8,306.07,3,1,95
24832,1923,4,718.76,3,1,95
31462,1923,6,238.31,3,1,95
6348,1923,8,312.32,3,1,95
6354,1923,6,612.46,3,1,95
6354,1923,6,612.46,3,1,95
26074,1923,6,269.06,3,1,95
6628,1923,8,582.86,3,1,95
31653,1923,6,319.52,3,1,95
24602,1923,16,323.1,3,1,95
25146,1923,4,295.95,3,1,95
26183,1923,8,313.23,3,1,95
26314,1923,16,719.18,3,1,95
26315,1923,6,769.67,3,1,95
24157,1923,4,653.47,3,1,95
28653,1923,6,370.4,3,1,95
28654,1923,6,536.89,3,1,95
24609,1923,6,620.96,3,1,95
25748,1923,6,297.87,3,1,95
25803,1923,16,348.18,3,1,95
29333,1923,6,404.63,3,1,95
18802,1923,16,661.45,3,1,95
25332,1923,6,416.86,3,1,95
25337,1923,6,242.76,3,1,95
28436,1923,6,221.48,3,1,95
28442,1923,8,648.45,3,1,95
31683,1923,6,334.26,3,1,95
38957,1923,4,467.93,3,1,95
38968,1923,8,309.44,3,1,95
37015,1923,6,428.07,3,1,95
37111,1923,6,509.79,3,1,95
37111,1923,6,509.79,3,1,95
36531,1923,12,300.89,3,1,95
36531,1923,12,300.89,3,1,95
36539,1923,12,151.95,3,1,95
37892,1923,6,436.29,3,1,95
37220,1923,6,494.03,3,1,95
37220,1923,6,494.03,3,1,95
37220,1923,6,494.03,3,1,95
37406,1923,8,537.53,3,1,95
31367,1923,6,586.6,3,1,95
36663,1923,6,410.32,3,1,95
6943,1915,6,245.11,3,1,103
10778,1915,6,4.88,3,1,103
27057,1915,12,12.11,3,1,103
37442,1915,8,14.32,3,1,103
18812,1915,6,434.1,3,1,103
17377,1997,12,430.12,12,1,21
14243,1996,12,17.33,12,1,22
13525,1996,2,154.04,12,1,22
28807,1995,2,326.95,6,1,23
13986,1986,4,1123.21,4,1,32
13986,1986,4,1123.21,4,1,32
13986,1986,4,1123.21,4,1,32
13986,1986,4,1123.21,4,1,32
18257,1978,6,640.2,6,1,40
32747,1967,2,159.25,14,1,51
5227,1965,2,627.27,14,1,53
13522,1965,6,5.02,6,1,53
13523,1965,6,3.07,6,1,53
15401,1960,2,69.79,14,1,58
15401,1960,2,69.79,14,1,58
34703,1959,2.25,259.65,3,1,59
34703,1959,2.25,259.65,3,1,59
4953,1956,2,282.81,14,1,62
22664,1956,2,245.8,14,1,62
22163,1956,2,263.48,14,1,62
32612,1956,2,335.88,14,1,62
43077,1956,2,200.29,14,1,62
1845,1955,6,632.22,0,1,63
1845,1955,6,632.22,0,1,63
1845,1955,6,632.22,0,1,63
1864,1955,6,339.59,0,1,63
17995,1955,4,785.01,0,1,63
29215,1945,2,360.72,14,1,73
17996,1945,2,423.85,14,1,73
17996,1945,2,423.85,14,1,73
22735,1945,2,504.33,14,1,73
39031,1945,2,815.28,14,1,73
6885,1944,6,369.37,3,1,74
21565,1944,8,360.27,3,1,74
40383,1944,6,739.37,3,1,74
40383,1944,6,739.37,3,1,74
40383,1944,6,739.37,3,1,74
6662,1914,6,19.6,3,1,104
29992,2016,4,75.68,12,1,2
35807,2013,8,423.69,12,1,5
40801,2011,8,291.39,12,1,7
35744,2011,6,7.56,12,1,7
31846,2008,6,604.69,6,1,10
34290,2007,2.25,199.47,6,1,11
40192,2003,12,912.54,12,1,15
39547,2001,8,527.51,12,1,17
25465,2000,12,10.13,6,1,18
41067,1999,8,309.17,10,1,19
22194,1997,8,28.69,6,1,21
13524,1996,8,6.03,12,1,22
25650,1995,8,157.88,6,1,23
6466,1993,8,18,12,1,25
21801,1992,6,92.25,6,1,26
34900,1991,8,283.26,12,1,27
1828,1989,8,275.58,12,1,29
4182,1989,12,864.01,12,1,29
38408,1987,8,512.22,6,1,31
39140,1987,8,216.44,12,1,31
10072,1985,4,454.73,6,1,33
35346,1985,6,350.98,6,1,33
38460,1985,8,323.43,6,1,33
39654,1985,8,36.79,12,1,33
39654,1985,8,36.79,12,1,33
39195,1985,8,297.21,12,1,33
19145,1984,6,133.61,6,1,34
1794,1982,20,353.3,6,1,36
3543,1982,6,435.89,6,1,36
6465,1980,8,18,12,1,38
39141,1980,8,18,12,1,38
18291,1979,8,733.11,6,1,39
12818,1978,8,533.74,6,1,40
12818,1978,8,533.74,6,1,40
12142,1977,12,541.77,6,1,41
17031,1976,6,537.02,6,1,42
15468,1974,12,657.19,6,1,44
9226,1974,8,403.26,6,1,44
17384,1974,12,892.77,6,1,44
12625,1973,6,718.8,6,1,45
21178,1973,8,1088.9,6,1,45
39159,1973,8,811.88,6,1,45
11905,1972,12,756.56,6,1,46
6195,1972,6,156.36,6,1,46
14453,1972,8,1342.79,6,1,46
39236,1972,8,389.41,6,1,46
15610,1971,8,959.68,6,1,47
15347,1970,8,602.74,3,1,48
8599,1970,8,38.72,6,1,48
10338,1970,16,303.22,3,1,48
10338,1970,16,303.22,3,1,48
10338,1970,16,303.22,3,1,48
41384,1970,12,524.88,3,1,48
16795,1969,6,580.12,3,1,49
15403,1968,8,832.04,3,1,50
39012,1968,6,312.76,3,1,50
3793,1967,12,312.64,3,1,51
5586,1967,12,1394.52,3,1,51
5586,1967,12,1394.52,3,1,51
25548,1967,8,237.39,3,1,51
21348,1967,16,404.2,3,1,51
21348,1967,16,404.2,3,1,51
34600,1967,6,2906.66,0,1,51
39247,1967,6,819.3,3,1,51
3388,1966,6,527.43,3,1,52
4626,1966,6,853.39,3,1,52
39077,1966,8,223.48,3,1,52
39077,1966,8,223.48,3,1,52
16842,1965,6,365.48,3,1,53
19272,1965,6,949.16,3,1,53
37013,1965,6,25.96,3,1,53
13950,1964,6,445.29,3,1,54
23516,1964,8,908.86,3,1,54
39089,1964,6,1200.6,3,1,54
6424,1963,2.25,757.95,3,1,55
20181,1963,6,855.89,3,1,55
8060,1962,2.25,313.37,3,1,56
10133,1961,6,682.55,3,1,57
38795,1961,2.25,413.51,3,1,57
13336,1960,2.25,1172.14,3,1,58
42976,1959,2.25,123.01,3,1,59
13535,1957,4,848.03,3,1,61
21789,1957,6,791.45,3,1,61
21789,1957,6,791.45,3,1,61
17959,1956,6,3087.45,3,1,62
17959,1956,6,3087.45,3,1,62
3646,1956,8,1312.17,0,1,62
3769,1956,6,26.14,0,1,62
3771,1956,6,241.3,0,1,62
2161,1956,6,446.91,3,1,62
16937,1956,4,625.04,3,1,62
2984,1956,12,374.19,3,1,62
22182,1956,6,326.68,3,1,62
22251,1956,8,634.59,3,1,62
13826,1956,6,767.53,3,1,62
8609,1956,6,326.64,3,1,62
10146,1956,4,267.19,3,1,62
15291,1956,4,642.54,3,1,62
15291,1956,4,642.54,3,1,62
11353,1956,6,290.76,3,1,62
21771,1956,4,429.46,3,1,62
24098,1956,12,519.23,3,1,62
22831,1956,6,268.05,3,1,62
37567,1956,6,15.63,3,1,62
21973,1956,6,279.34,3,1,62
21978,1956,6,318.75,3,1,62
22041,1956,6,688.76,3,1,62
22041,1956,6,688.76,3,1,62
22060,1956,6,860.27,3,1,62
18809,1956,4,441.39,0,1,62
25287,1956,12,581.19,3,1,62
31761,1956,8,891.84,3,1,62
38824,1956,6,1297.46,3,1,62
38857,1956,6,223.15,3,1,62
34800,1956,6,648.69,0,1,62
37947,1956,6,698.23,3,1,62
34317,1956,12,190.77,3,1,62
36547,1956,6,353.02,3,1,62
4155,1955,6,254.05,3,1,63
34445,1955,6,279.57,3,1,63
22777,1955,6,30.81,3,1,63
22777,1955,6,30.81,3,1,63
22832,1955,6,13.93,3,1,63
43220,1955,4,1367.93,0,1,63
39594,1955,8,449.71,3,1,63
8313,1954,6,587.26,3,1,64
8439,1954,6,288.21,3,1,64
8439,1954,6,288.21,3,1,64
9950,1954,6,452.1,3,1,64
8858,1954,4,630.73,3,1,64
19972,1954,6,693.45,3,1,64
19972,1954,6,693.45,3,1,64
22101,1954,6,636.35,3,1,64
22101,1954,6,636.35,3,1,64
43172,1954,4,636.26,3,1,64
1471,1944,2.25,566.36,3,1,74
3953,1944,4,1288.84,3,1,74
3784,1944,4,1307.76,3,1,74
13821,1944,6,616.59,3,1,74
11350,1944,6,328.53,3,1,74
6389,1944,6,968.8,3,1,74
18157,1944,6,260.19,3,1,74
20940,1944,4,309.62,3,1,74
20940,1944,4,309.62,3,1,74
41709,1944,6,316.82,3,1,74
41709,1944,6,316.82,3,1,74
34456,1944,6,686.55,3,1,74
25222,1944,6,172.77,3,1,74
24109,1944,4,57.88,3,1,74
40028,1944,6,649.03,3,1,74
43370,1944,4,725.49,3,1,74
32036,1944,6,684.13,3,1,74
38071,1944,6,350.61,3,1,74
39206,1938,8,1602.53,3,1,80
39206,1938,8,1602.53,3,1,80
22765,1935,6,13.81,3,1,83
28483,1935,6,28.68,3,1,83
2937,1930,8,311.22,3,1,88
10481,1930,6,209.3,3,1,88
2160,1930,12,329.01,3,1,88
5558,1930,8,650.08,3,1,88
11827,1930,8,311.21,3,1,88
6966,1930,6,247.8,3,1,88
6069,1930,8,319.48,3,1,88
6696,1930,12,641.13,3,1,88
18170,1930,8,488.5,3,1,88
19258,1930,8,385.76,3,1,88
28976,1930,6,548.25,3,1,88
21873,1930,8,1186.74,3,1,88
21873,1930,8,1186.74,3,1,88
37454,1930,6,288.3,3,1,88
22065,1930,6,56.86,3,1,88
22066,1930,6,174.25,3,1,88
32238,1930,6,508.68,3,1,88
32252,1930,6,778.28,3,1,88
32250,1925,6,110.12,3,1,93
24304,1923,6,79,3,1,95
10602,1923,8,224.79,3,1,95
3012,1923,8,315.77,3,1,95
5507,1923,6,688.1,3,1,95
5547,1923,8,300.62,3,1,95
29033,1923,6,275.24,3,1,95
5996,1923,6,571.63,3,1,95
26970,1923,6,305.15,3,1,95
26972,1923,6,13.46,3,1,95
26973,1923,6,16.58,3,1,95
29211,1923,8,306.07,3,1,95
26392,1923,6,457.47,3,1,95
26509,1923,6,586.17,3,1,95
11365,1923,8,215.35,3,1,95
24859,1923,6,286.6,3,1,95
31520,1923,6,187.99,3,1,95
6303,1923,8,653.16,3,1,95
6323,1923,8,320.88,3,1,95
31594,1923,4,529.8,3,1,95
26019,1923,6,281.74,3,1,95
10402,1923,6,292.87,3,1,95
31615,1923,6,312.1,3,1,95
31615,1923,6,312.1,3,1,95
25574,1923,6,351.36,3,1,95
24407,1923,6,274.74,3,1,95
24417,1923,6,176.12,3,1,95
26648,1923,6,396.28,3,1,95
29498,1923,6,316.71,3,1,95
24157,1923,4,653.47,3,1,95
28653,1923,6,370.4,3,1,95
24657,1923,6,367.66,3,1,95
24775,1923,12,44.61,3,1,95
24799,1923,6,256.56,3,1,95
25735,1923,6,340.77,3,1,95
36836,1923,8,376.83,3,1,95
25334,1923,6,571.27,3,1,95
38904,1923,4,599.81,3,1,95
38941,1923,12,287.25,3,1,95
37110,1923,6,342.95,3,1,95
31034,1923,6,251.37,3,1,95
31094,1923,6,483.19,3,1,95
39001,1923,8,91.76,3,1,95
42493,1923,6,156.73,3,1,95
31361,1923,6,311.72,3,1,95
18812,1915,6,434.1,3,1,103
36619,1915,6,58.2,3,1,103
25335,2016,2,21.78,14,1,2
24254,1995,6,2.39,6,1,23
43000,1992,1.25,89.41,8,1,26
43001,1992,1,81.6,8,1,26
17605,1987,6,12.66,6,1,31
13986,1986,4,1123.21,4,1,32
18257,1978,6,640.2,6,1,40
39035,1970,6,153.47,14,1,48
39035,1970,6,153.47,14,1,48
32747,1967,2,159.25,14,1,51
5227,1965,2,627.27,14,1,53
39202,1959,2,785.89,14,1,59
10001,1956,2.25,711.17,3,1,62
43245,1956,2,320.76,14,1,62
31183,1956,0,26.48,3,1,62
17146,1955,4,493.22,0,1,63
17148,1955,4,505.78,0,1,63
9999,1955,4,31.93,3,1,63
10000,1955,4,12.91,3,1,63
1864,1955,6,339.59,0,1,63
35761,1955,6,274.18,0,1,63
19798,1954,4,660.45,3,1,64
29215,1945,2,360.72,14,1,73
29215,1945,2,360.72,14,1,73
34853,1945,4,1708.92,3,1,73
1887,1944,4,613.59,3,1,74
25290,1944,2,284.85,14,1,74
26930,1923,6,18.71,3,1,95
26430,1923,6,15.2,3,1,95
24682,1923,6,14.35,3,1,95
24255,1914,6,3.82,3,1,104
39122,1914,6,18,3,1,104
39123,1914,6,18,3,1,104
29902,2013,12,1530.38,12,1,5
42389,2011,4,1.98,12,1,7
6206,2005,16,7.57,6,1,13
23454,2001,8,264.94,12,1,17
41067,1999,8,309.17,10,1,19
1863,1998,8,613.62,12,1,20
19732,1998,4,311.17,12,1,20
6016,1997,6,137.14,12,1,21
10856,1995,20,500.04,6,1,23
9592,1995,12,416.45,12,1,23
25650,1995,8,157.88,6,1,23
41688,1995,8,253.22,6,1,23
41689,1995,8,210.32,6,1,23
34363,1995,8,23.76,6,1,23
1749,1994,8,547.06,12,1,24
20806,1994,12,451.3,12,1,24
23708,1992,12,650.98,6,1,26
1823,1991,8,122.95,12,1,27
10299,1990,6,378.12,6,1,28
22058,1987,6,603.05,6,1,31
10034,1985,8,297.63,6,1,33
10062,1985,8,751.7,6,1,33
10150,1985,4,111.47,6,1,33
21074,1980,6,139.34,6,1,38
10122,1977,6,369.16,6,1,41
34349,1975,8,11.57,6,1,43
15452,1974,12,677.93,6,1,44
15452,1974,12,677.93,6,1,44
9226,1974,8,403.26,6,1,44
13340,1974,12,1116.61,6,1,44
13340,1974,12,1116.61,6,1,44
16785,1974,12,204.58,6,1,44
13259,1974,12,516.51,6,1,44
12735,1974,12,1047.42,6,1,44
20528,1974,12,1348.73,6,1,44
20528,1974,12,1348.73,6,1,44
17054,1973,8,244.28,6,1,45
17839,1972,8,1858.06,6,1,46
17006,1972,6,350.64,6,1,46
9149,1972,12,801.13,6,1,46
